SKU_Code,Design_No.,Stock,Category,Size,Color
J0340-TP-XS,J0340,49,top,XS,green
J0340-TP-XXL,J0340,24,top,XXL,green
J0340-TP-XXXL,J0340,18,top,XXXL,green
J0341-DR-L,J0341,193,dress,L,blue
J0341-DR-M,J0341,198,dress,M,blue
J0341-DR-S,J0341,441,dress,S,blue
J0341-DR-XL,J0341,31,dress,XL,blue
J0341-DR-XS,J0341,77,dress,XS,blue
J0341-DR-XXL,J0341,166,dress,XXL,blue
J0341-DR-XXXL,J0341,329,dress,XXXL,blue
J0342-TP-L,J0342,70,top,L,blue
J0342-TP-M,J0342,182,top,M,blue
J0342-TP-S,J0342,151,top,S,blue
J0342-TP-XL,J0342,92,top,XL,blue
J0342-TP-XS,J0342,116,top,XS,blue
J0342-TP-XXL,J0342,61,top,XXL,blue
J0342-TP-XXXL,J0342,49,top,XXXL,blue
J0343-DR-L,J0343,83,dress,L,navy blue
J0343-DR-M,J0343,153,dress,M,navy blue
J0343-DR-S,J0343,108,dress,S,navy blue
J0343-DR-XL,J0343,74,dress,XL,navy blue
J0343-DR-XS,J0343,131,dress,XS,navy blue
J0343-DR-XXL,J0343,49,dress,XXL,navy blue
J0343-DR-XXXL,J0343,7,dress,XXXL,navy blue
J0344-TP-L,J0344,234,top,L,navy blue
J0344-TP-M,J0344,154,top,M,navy blue
J0344-TP-S,J0344,139,top,S,navy blue
J0344-TP-XL,J0344,145,top,XL,navy blue
J0344-TP-XS,J0344,131,top,XS,navy blue
J0344-TP-XXL,J0344,177,top,XXL,navy blue
J0344-TP-XXXL,J0344,157,top,XXXL,navy blue
J0345-SET-L,J0345,4,set,L,cream
J0345-SET-M,J0345,1,set,M,cream
J0345-SET-S,J0345,2,set,S,cream
J0345-SET-XL,J0345,8,set,XL,cream
J0345-SET-XXL,J0345,25,set,XXL,cream
J0345-SET-XXXL,J0345,32,set,XXXL,cream
J0346-SET-L,J0346,6,set,L,cream
J0346-SET-M,J0346,2,set,M,cream
J0346-SET-S,J0346,2,set,S,cream
J0346-SET-XL,J0346,5,set,XL,cream
J0346-SET-XS,J0346,3,set,XS,cream
J0346-SET-XXL,J0346,28,set,XXL,cream
J0346-SET-XXXL,J0346,29,set,XXXL,cream
J0347-SET-L,J0347,1,set,L,black
J0347-SET-M,J0347,1,set,M,black
J0347-SET-S,J0347,2,set,S,black
J0347-SET-XL,J0347,6,set,XL,black
J0347-SET-XS,J0347,3,set,XS,black
J0347-SET-XXL,J0347,11,set,XXL,black
J0347-SET-XXXL,J0347,26,set,XXXL,black
J0348-SET-L,J0348,7,set,L,mustard
J0348-SET-M,J0348,4,set,M,mustard
J0348-SET-S,J0348,4,set,S,mustard
J0348-SET-XL,J0348,28,set,XL,mustard
J0348-SET-XS,J0348,4,set,XS,mustard
J0348-SET-XXL,J0348,45,set,XXL,mustard
J0348-SET-XXXL,J0348,34,set,XXXL,mustard
J0349-SET-L,J0349,111,crop top with plazzo,L,cream
J0349-SET-M,J0349,232,crop top with plazzo,M,cream
J0349-SET-S,J0349,95,crop top with plazzo,S,cream
J0349-SET-XL,J0349,64,crop top with plazzo,XL,cream
J0349-SET-XS,J0349,77,crop top with plazzo,XS,cream
J0349-SET-XXL,J0349,11,crop top with plazzo,XXL,cream
J0349-SET-XXXL,J0349,27,crop top with plazzo,XXXL,cream
J0350-SET-L,J0350,2,set,L,cream
J0350-SET-M,J0350,2,set,M,cream
J0350-SET-S,J0350,2,set,S,cream
J0350-SET-XL,J0350,3,set,XL,cream
J0350-SET-XS,J0350,1,set,XS,cream
J0350-SET-XXL,J0350,15,set,XXL,cream
J0350-SET-XXXL,J0350,10,set,XXXL,cream
J0351-SET-L,J0351,24,set,L,cream
J0351-SET-M,J0351,99,set,M,cream
J0351-SET-S,J0351,30,set,S,cream
J0351-SET-XL,J0351,13,set,XL,cream
J0351-SET-XS,J0351,20,set,XS,cream
J0351-SET-XXL,J0351,23,set,XXL,cream
J0351-SET-XXXL,J0351,18,set,XXXL,cream
J0352-KR-L,J0352,22,kurta,L,green
J0352-KR-M,J0352,54,kurta,M,green
J0352-KR-S,J0352,30,kurta,S,green
J0352-KR-XL,J0352,15,kurta,XL,green
J0352-KR-XXL,J0352,26,kurta,XXL,green
J0353-KR-L,J0353,85,kurta,L,peach
J0353-KR-M,J0353,91,kurta,M,peach
J0353-KR-S,J0353,129,kurta,S,peach
J0353-KR-XL,J0353,35,kurta,XL,peach
J0353-KR-XXL,J0353,9,kurta,XXL,peach
J0354-KR-L,J0354,66,kurta,L,pink
J0354-KR-M,J0354,77,kurta,M,pink
J0354-KR-S,J0354,37,kurta,S,pink
J0354-KR-XL,J0354,81,kurta,XL,pink
J0354-KR-XXL,J0354,26,kurta,XXL,pink
J0354-KR-XXXL,J0354,1,kurta,XXXL,pink
J0355-KR-L,J0355,26,kurta,L,blue
J0355-KR-M,J0355,33,kurta,M,blue
J0355-KR-S,J0355,33,kurta,S,blue
J0355-KR-XL,J0355,30,kurta,XL,blue
J0355-KR-XXL,J0355,6,kurta,XXL,blue
J0369-SKD-L,J0369,3,kurta set,L,grey
J0369-SKD-M,J0369,5,kurta set,M,grey
J0369-SKD-S,J0369,7,kurta set,S,grey
J0369-SKD-XL,J0369,2,kurta set,XL,grey
J0369-SKD-XS,J0369,37,kurta set,XS,grey
J0369-SKD-XXL,J0369,33,kurta set,XXL,grey
J0369-SKD-XXXL,J0369,23,kurta set,XXXL,grey
J0370-SKD-L,J0370,32,kurta set,L,maroon
J0370-SKD-M,J0370,45,kurta set,M,maroon
J0370-SKD-S,J0370,37,kurta set,S,maroon
J0370-SKD-XL,J0370,32,kurta set,XL,maroon
J0370-SKD-XS,J0370,46,kurta set,XS,maroon
J0370-SKD-XXL,J0370,55,kurta set,XXL,maroon
J0370-SKD-XXXL,J0370,35,kurta set,XXXL,maroon
J0371-SKD-L,J0371,3,kurta set,L,teal
J0371-SKD-M,J0371,2,kurta set,M,teal
J0371-SKD-S,J0371,2,kurta set,S,teal
J0371-SKD-XL,J0371,3,kurta set,XL,teal
J0371-SKD-XS,J0371,6,kurta set,XS,teal
J0371-SKD-XXL,J0371,11,kurta set,XXL,teal
J0371-SKD-XXXL,J0371,20,kurta set,XXXL,teal
J0372-SKD-L,J0372,31,kurta set,L,mustard
J0372-SKD-M,J0372,25,kurta set,M,mustard
J0372-SKD-S,J0372,39,kurta set,S,mustard
J0372-SKD-XL,J0372,32,kurta set,XL,mustard
J0372-SKD-XS,J0372,26,kurta set,XS,mustard
J0372-SKD-XXL,J0372,22,kurta set,XXL,mustard
J0372-SKD-XXXL,J0372,26,kurta set,XXXL,mustard
J0373-KR-L,J0373,5,kurta,L,orange
J0373-KR-M,J0373,4,kurta,M,orange
J0373-KR-S,J0373,24,kurta,S,orange
J0373-KR-XL,J0373,3,kurta,XL,orange
J0373-KR-XS,J0373,41,kurta,XS,orange
J0373-KR-XXL,J0373,21,kurta,XXL,orange
J0373-KR-XXXL,J0373,8,kurta,XXXL,orange
J0374-KR-L,J0374,3,kurta,L,green
J0374-KR-M,J0374,2,kurta,M,green
J0374-KR-S,J0374,11,kurta,S,green
J0374-KR-XL,J0374,5,kurta,XL,green
J0374-KR-XS,J0374,23,kurta,XS,green
J0374-KR-XXL,J0374,5,kurta,XXL,green
J0374-KR-XXXL,J0374,7,kurta,XXXL,green
J0375-SKD-L,J0375,35,set,L,cream
J0375-SKD-M,J0375,47,set,M,cream
J0375-SKD-S,J0375,34,set,S,cream
J0375-SKD-XL,J0375,22,set,XL,cream
J0375-SKD-XS,J0375,37,set,XS,cream
J0375-SKD-XXL,J0375,37,set,XXL,cream
J0375-SKD-XXXL,J0375,19,set,XXXL,cream
J0376-SKD-L,J0376,1,kurta,L,pink
J0376-SKD-S,J0376,7,kurta,S,pink
J0376-SKD-XL,J0376,9,kurta,XL,pink
J0376-SKD-XS,J0376,5,kurta,XS,pink
J0376-SKD-XXL,J0376,3,kurta,XXL,pink
J0376-SKD-XXXL,J0376,2,kurta,XXXL,pink
J0377-SKD-L,J0377,7,set,L,beige
J0377-SKD-M,J0377,3,set,M,beige
J0377-SKD-S,J0377,23,set,S,beige
J0377-SKD-XS,J0377,25,set,XS,beige
J0377-SKD-XXL,J0377,1,set,XXL,beige
J0377-SKD-XXXL,J0377,2,set,XXXL,beige
J0378-SKD-L,J0378,1,set,L,green
J0378-SKD-M,J0378,1,set,M,green
J0378-SKD-S,J0378,3,set,S,green
J0378-SKD-XL,J0378,2,set,XL,green
J0378-SKD-XS,J0378,3,set,XS,green
J0378-SKD-XXXL,J0378,2,set,XXXL,green
J0379-SKD-L,J0379,3,set,L,green
J0379-SKD-M,J0379,7,set,M,green
J0379-SKD-S,J0379,14,set,S,green
J0379-SKD-XL,J0379,12,set,XL,green
J0379-SKD-XS,J0379,19,set,XS,green
J0379-SKD-XXL,J0379,2,set,XXL,green
J0379-SKD-XXXL,J0379,24,set,XXXL,green
J0380-SKD-L,J0380,29,set,L,pink
J0380-SKD-M,J0380,16,set,M,pink
J0380-SKD-S,J0380,27,set,S,pink
J0380-SKD-XL,J0380,12,set,XL,pink
J0380-SKD-XS,J0380,33,set,XS,pink
J0380-SKD-XXL,J0380,14,set,XXL,pink
J0380-SKD-XXXL,J0380,19,set,XXXL,pink
J0381-SKD-L,J0381,47,set,L,gold
J0381-SKD-M,J0381,91,set,M,gold
J0381-SKD-S,J0381,32,set,S,gold
J0381-SKD-XL,J0381,31,set,XL,gold
J0381-SKD-XS,J0381,28,set,XS,gold
J0381-SKD-XXL,J0381,29,set,XXL,gold
J0381-SKD-XXXL,J0381,21,set,XXXL,gold
J0382-SKD-L,J0382,10,set,L,grey
J0382-SKD-M,J0382,4,set,M,grey
J0382-SKD-S,J0382,18,set,S,grey
J0382-SKD-XL,J0382,13,set,XL,grey
J0382-SKD-XS,J0382,28,set,XS,grey
J0382-SKD-XXL,J0382,20,set,XXL,grey
J0382-SKD-XXXL,J0382,22,set,XXXL,grey
J0385-KR-L,J0385,10,kurta,L,red
J0385-KR-M,J0385,5,kurta,M,red
J0385-KR-S,J0385,13,kurta,S,red
J0385-KR-XL,J0385,24,kurta,XL,red
J0385-KR-XS,J0385,30,kurta,XS,red
J0385-KR-XXL,J0385,39,kurta,XXL,red
J0385-KR-XXXL,J0385,20,kurta,XXXL,red
J0386-KR-S,J0386,3,kurta,S,rust
J0386-KR-XS,J0386,6,kurta,XS,rust
J0386-KR-XXL,J0386,1,kurta,XXL,rust
J0386-KR-XXXL,J0386,2,kurta,XXXL,rust
J0388-TP-L,J0388,32,top,L,red
J0388-TP-M,J0388,28,top,M,red
J0388-TP-S,J0388,38,top,S,red
J0388-TP-XL,J0388,36,top,XL,red
J0388-TP-XS,J0388,29,top,XS,red
J0388-TP-XXL,J0388,39,top,XXL,red
J0388-TP-XXXL,J0388,31,top,XXXL,red
J0389-TP-L,J0389,27,top,L,teal
J0389-TP-M,J0389,24,top,M,teal
J0389-TP-S,J0389,23,top,S,teal
J0389-TP-XL,J0389,30,top,XL,teal
J0389-TP-XS,J0389,37,top,XS,teal
J0389-TP-XXL,J0389,34,top,XXL,teal
J0389-TP-XXXL,J0389,25,top,XXXL,teal
J0390-TP-L,J0390,3,top,L,mauve
J0390-TP-M,J0390,3,top,M,mauve
J0390-TP-S,J0390,15,top,S,mauve
J0390-TP-XL,J0390,1,top,XL,mauve
J0390-TP-XS,J0390,30,top,XS,mauve
J0390-TP-XXL,J0390,4,top,XXL,mauve
J0390-TP-XXXL,J0390,2,top,XXXL,mauve
J0391-TP-L,J0391,1,top,L,green
J0391-TP-M,J0391,2,top,M,green
J0391-TP-S,J0391,11,top,S,green
J0391-TP-XL,J0391,1,top,XL,green
J0391-TP-XS,J0391,20,top,XS,green
J0391-TP-XXL,J0391,10,top,XXL,green
J0392-TP-L,J0392,20,top,L,rust
J0392-TP-M,J0392,25,top,M,rust
J0392-TP-S,J0392,31,top,S,rust
J0392-TP-XL,J0392,30,top,XL,rust
J0392-TP-XS,J0392,21,top,XS,rust
J0392-TP-XXL,J0392,34,top,XXL,rust
J0392-TP-XXXL,J0392,28,top,XXXL,rust
J0395-DR-L,J0395,2,dress,L,teal
J0395-DR-S,J0395,1,dress,S,teal
J0395-DR-XL,J0395,2,dress,XL,teal
J0395-DR-XS,J0395,1,dress,XS,teal
J0395-DR-XXL,J0395,3,dress,XXL,teal
J0395-DR-XXXL,J0395,2,dress,XXXL,teal
J0396-DR-L,J0396,1,dress,L,yellow
J0396-DR-M,J0396,4,dress,M,yellow
J0396-DR-S,J0396,6,dress,S,yellow
J0396-DR-XL,J0396,1,dress,XL,yellow
J0396-DR-XS,J0396,4,dress,XS,yellow
J0396-DR-XXL,J0396,7,dress,XXL,yellow
J0396-DR-XXXL,J0396,2,dress,XXXL,yellow
J0397-DR-L,J0397,2,dress,L,red
J0397-DR-M,J0397,6,dress,M,red
J0397-DR-S,J0397,26,dress,S,red
J0397-DR-XL,J0397,7,dress,XL,red
J0397-DR-XS,J0397,21,dress,XS,red
J0397-DR-XXL,J0397,16,dress,XXL,red
J0397-DR-XXXL,J0397,3,dress,XXXL,red
J0398-DR-L,J0398,13,dress,L,wine
J0398-DR-M,J0398,2,dress,M,wine
J0398-DR-S,J0398,3,dress,S,wine
J0398-DR-XL,J0398,21,dress,XL,wine
J0398-DR-XS,J0398,19,dress,XS,wine
J0398-DR-XXL,J0398,29,dress,XXL,wine
J0399-DR-L,J0399,1,dress,L,rust
J0399-DR-M,J0399,2,dress,M,rust
J0399-DR-S,J0399,3,dress,S,rust
J0399-DR-XL,J0399,5,dress,XL,rust
J0399-DR-XXL,J0399,9,dress,XXL,rust
J0399-DR-XXXL,J0399,17,dress,XXXL,rust
J0400-DR-L,J0400,4,dress,L,sea green
J0400-DR-M,J0400,4,dress,M,sea green
J0400-DR-S,J0400,3,dress,S,sea green
J0400-DR-XL,J0400,12,dress,XL,sea green
J0400-DR-XS,J0400,10,dress,XS,sea green
J0400-DR-XXL,J0400,24,dress,XXL,sea green
J0400-DR-XXXL,J0400,15,dress,XXXL,sea green
J0401-DR-L,J0401,3,dress,L,yellow
J0401-DR-M,J0401,3,dress,M,yellow
J0401-DR-S,J0401,6,dress,S,yellow
J0401-DR-XL,J0401,2,dress,XL,yellow
J0401-DR-XS,J0401,5,dress,XS,yellow
J0401-DR-XXL,J0401,4,dress,XXL,yellow
J0401-DR-XXXL,J0401,2,dress,XXXL,yellow
J0402-DR-L,J0402,13,dress,L,teal
J0402-DR-M,J0402,21,dress,M,teal
J0402-DR-S,J0402,22,dress,S,teal
J0402-DR-XL,J0402,35,dress,XL,teal
J0402-DR-XS,J0402,16,dress,XS,teal
J0402-DR-XXL,J0402,23,dress,XXL,teal
J0413-DR-M,J0413,1,dress,M,mint green
J0413-DR-S,J0413,5,dress,S,mint green
J0413-DR-XL,J0413,12,dress,XL,mint green
J0413-DR-XS,J0413,4,dress,XS,mint green
J0413-DR-XXL,J0413,7,dress,XXL,mint green
J0414-DR-L,J0414,1,dress,L,coral orange
J0414-DR-M,J0414,1,dress,M,coral orange
J0414-DR-XL,J0414,3,dress,XL,coral orange
J0414-DR-XS,J0414,1,dress,XS,coral orange
J0415-DR-L,J0415,4,dress,L,coral pink
J0415-DR-XL,J0415,3,dress,XL,coral pink
J0415-DR-XS,J0415,2,dress,XS,coral pink
J0415-DR-XXL,J0415,2,dress,XXL,coral pink
J0415-DR-XXXL,J0415,7,dress,XXXL,coral pink
J0416-DR-L,J0416,2,dress,L,pink
J0416-DR-M,J0416,1,dress,M,pink
J0416-DR-XL,J0416,13,dress,XL,pink
J0416-DR-XS,J0416,12,dress,XS,pink
J0416-DR-XXL,J0416,9,dress,XXL,pink
J0417-TP-L,J0417,23,top,L,sea green
J0417-TP-M,J0417,8,top,M,sea green
J0417-TP-S,J0417,18,top,S,sea green
J0417-TP-XL,J0417,20,top,XL,sea green
J0417-TP-XS,J0417,19,top,XS,sea green
J0417-TP-XXL,J0417,12,top,XXL,sea green
J0417-TP-XXXL,J0417,13,top,XXXL,sea green
J0418-TP-L,J0418,12,top,L,yellow
J0418-TP-M,J0418,3,top,M,yellow
J0418-TP-S,J0418,1,top,S,yellow
J0418-TP-XL,J0418,42,top,XL,yellow
J0418-TP-XS,J0418,2,top,XS,yellow
J0418-TP-XXL,J0418,29,top,XXL,yellow
J0419-TP-L,J0419,34,top,L,maroon
J0419-TP-M,J0419,22,top,M,maroon
J0419-TP-S,J0419,20,top,S,maroon
J0419-TP-XL,J0419,40,top,XL,maroon
J0419-TP-XS,J0419,21,top,XS,maroon
J0419-TP-XXL,J0419,41,top,XXL,maroon
J0419-TP-XXXL,J0419,23,top,XXXL,maroon
J0420-TP-L,J0420,21,top,L,pink
J0420-TP-M,J0420,12,top,M,pink
J0420-TP-S,J0420,23,top,S,pink
J0420-TP-XL,J0420,34,top,XL,pink
J0420-TP-XS,J0420,22,top,XS,pink
J0420-TP-XXL,J0420,32,top,XXL,pink
J0420-TP-XXXL,J0420,31,top,XXXL,pink
J0421-TP-L,J0421,50,top,L,teal
J0421-TP-M,J0421,46,top,M,teal
J0421-TP-S,J0421,46,top,S,teal
J0421-TP-XL,J0421,53,top,XL,teal
J0421-TP-XS,J0421,45,top,XS,teal
J0421-TP-XXL,J0421,42,top,XXL,teal
J0429-DR-L,J0429,49,dress,L,peach
J0429-DR-M,J0429,65,dress,M,peach
J0429-DR-S,J0429,66,dress,S,peach
J0429-DR-XL,J0429,48,dress,XL,peach
J0429-DR-XS,J0429,43,dress,XS,peach
J0429-DR-XXL,J0429,72,dress,XXL,peach
J0429-DR-XXXL,J0429,52,dress,XXXL,peach
J0430-DR-L,J0430,70,dress,L,sea green
J0430-DR-M,J0430,69,dress,M,sea green
J0430-DR-S,J0430,72,dress,S,sea green
J0430-DR-XL,J0430,71,dress,XL,sea green
J0430-DR-XS,J0430,58,dress,XS,sea green
J0430-DR-XXL,J0430,73,dress,XXL,sea green
J0430-DR-XXXL,J0430,57,dress,XXXL,sea green
J0431-DR-L,J0431,49,dress,L,blue
J0431-DR-M,J0431,51,dress,M,blue
J0431-DR-S,J0431,61,dress,S,blue
J0431-DR-XL,J0431,58,dress,XL,blue
J0431-DR-XS,J0431,54,dress,XS,blue
J0431-DR-XXL,J0431,63,dress,XXL,blue
J0431-DR-XXXL,J0431,52,dress,XXXL,blue
J0432-DR-L,J0432,50,dress,L,peach
J0432-DR-M,J0432,24,dress,M,peach
J0432-DR-S,J0432,48,dress,S,peach
J0432-DR-XL,J0432,25,dress,XL,peach
J0432-DR-XS,J0432,50,dress,XS,peach
J0432-DR-XXL,J0432,25,dress,XXL,peach
J0432-DR-XXXL,J0432,50,dress,XXXL,peach
J0433-DR-L,J0433,20,dress,L,yellow
J0433-DR-M,J0433,20,dress,M,yellow
J0433-DR-S,J0433,20,dress,S,yellow
J0433-DR-XL,J0433,20,dress,XL,yellow
J0433-DR-XS,J0433,24,dress,XS,yellow
J0433-DR-XXL,J0433,20,dress,XXL,yellow
J0433-DR-XXXL,J0433,20,dress,XXXL,yellow
J0434-DR-L,J0434,45,dress,L,white
J0434-DR-M,J0434,56,dress,M,white
J0434-DR-S,J0434,60,dress,S,white
J0434-DR-XL,J0434,61,dress,XL,white
J0434-DR-XS,J0434,48,dress,XS,white
J0434-DR-XXL,J0434,57,dress,XXL,white
J0434-DR-XXXL,J0434,43,dress,XXXL,white
J0435-DR-L,J0435,20,dress,L,pink
J0435-DR-M,J0435,19,dress,M,pink
J0435-DR-S,J0435,19,dress,S,pink
J0435-DR-XL,J0435,20,dress,XL,pink
J0435-DR-XS,J0435,20,dress,XS,pink
J0435-DR-XXL,J0435,19,dress,XXL,pink
J0435-DR-XXXL,J0435,20,dress,XXXL,pink
J0436-DR-M,J0436,20,dress,M,sky blue
J0436-DR-S,J0436,29,dress,S,sky blue
J0436-DR-XL,J0436,20,dress,XL,sky blue
J0436-DR-XS,J0436,20,dress,XS,sky blue
J0436-DR-XXL,J0436,11,dress,XXL,sky blue
J0436-DR-XXXL,J0436,19,dress,XXXL,sky blue
JAN8601-KR-L,Jan-01,1,kurta,L,white
JAN8601-KR-M,Jan-01,1,kurta,M,white
JAN8601-KR-S,Jan-01,1,kurta,S,white
JAN8601-KR-XL,Jan-01,2,kurta,XL,white
JAN8602-KR-L,Jan-02,4,kurta,L,navy blue
JAN8602-KR-M,Jan-02,4,kurta,M,navy blue
JAN8602-KR-S,Jan-02,2,kurta,S,navy blue
JAN8602-KR-XL,Jan-02,3,kurta,XL,navy blue
JAN8602-KR-XXL,Jan-02,1,kurta,XXL,navy blue
JAN8603-DR-L,Jan-03,1,dress,L,light pink
JAN8603-DR-M,Jan-03,1,dress,M,light pink
JAN8603-DR-S,Jan-03,1,dress,S,light pink
JAN8603-DR-XL,Jan-03,3,dress,XL,light pink
JAN8604-KR-L,Jan-04,6,dress,L,sky blue
JAN8604-KR-M,Jan-04,5,dress,M,sky blue
JAN8604-KR-S,Jan-04,2,dress,S,sky blue
JAN8604-KR-XL,Jan-04,8,dress,XL,sky blue
JAN8604-KR-XXL,Jan-04,2,dress,XXL,sky blue
JAN8605-KR-NP-L,Jan-05,3,set,L,green
JAN8605-KR-NP-M,Jan-05,4,set,M,green
JAN8605-KR-NP-S,Jan-05,3,set,S,green
JAN8605-KR-NP-XL,Jan-05,4,set,XL,green
JAN8605-KR-NP-XXL,Jan-05,4,set,XXL,green
JAN8606-TP-L,Jan-06,5,top,L,red
JAN8606-TP-M,Jan-06,5,top,M,red
JAN8606-TP-S,Jan-06,2,top,S,red
JAN8606-TP-XL,Jan-06,6,top,XL,red
JAN8606-TP-XXL,Jan-06,5,top,XXL,red
JAN8607-TP-XL,Jan-07,2,top,XL,sky blue
JAN8608-KR-L,Jan-08,9,kurta,L,beige
JAN8608-KR-M,Jan-08,9,kurta,M,beige
JAN8608-KR-S,Jan-08,5,kurta,S,beige
JAN8608-KR-XL,Jan-08,10,kurta,XL,beige
JAN8608-KR-XXL,Jan-08,4,kurta,XXL,beige
JAN8609-KR-NP-L,Jan-09,9,set,L,yellow
JAN8609-KR-NP-M,Jan-09,9,set,M,yellow
JAN8609-KR-NP-S,Jan-09,5,set,S,yellow
JAN8609-KR-NP-XL,Jan-09,11,set,XL,yellow
JAN8609-KR-NP-XXL,Jan-09,4,set,XXL,yellow
JAN8610-KR-NP-L,Jan-10,10,set,L,green
JAN8610-KR-NP-M,Jan-10,9,set,M,green
JAN8610-KR-NP-S,Jan-10,4,set,S,green
JAN8610-KR-NP-XL,Jan-10,9,set,XL,green
JAN8610-KR-NP-XXL,Jan-10,8,set,XXL,green
JAN8611-KR-NP-L,Jan-11,12,set,L,turquoise green
JAN8611-KR-NP-M,Jan-11,11,set,M,turquoise green
JAN8611-KR-NP-S,Jan-11,6,set,S,turquoise green
JAN8611-KR-NP-XL,Jan-11,16,set,XL,turquoise green
JAN8611-KR-NP-XXL,Jan-11,2,set,XXL,turquoise green
JAN8612-KR-NP-L,Jan-12,9,set,L,yellow
JAN8612-KR-NP-M,Jan-12,2,set,M,yellow
JAN8612-KR-NP-S,Jan-12,5,set,S,yellow
JAN8612-KR-NP-XL,Jan-12,16,set,XL,yellow
JAN8612-KR-NP-XXL,Jan-12,3,set,XXL,yellow
JAN8613-TP-L,Jan-13,10,top,L,white
JAN8613-TP-M,Jan-13,9,top,M,white
JAN8613-TP-S,Jan-13,5,top,S,white
JAN8613-TP-XL,Jan-13,10,top,XL,white
JAN8613-TP-XXL,Jan-13,6,top,XXL,white
JAN8614-TP-L,Jan-14,2,top,L,green
JAN8614-TP-M,Jan-14,3,top,M,green
JAN8614-TP-S,Jan-14,1,top,S,green
JAN8614-TP-XL,Jan-14,5,top,XL,green
JAN8614-TP-XXL,Jan-14,5,top,XXL,green
JAN8615-TP-L,Jan-15,3,top,L,blue
JAN8615-TP-S,Jan-15,9,top,S,blue
JAN8615-TP-XL,Jan-15,2,top,XL,blue
JAN8615-TP-XXL,Jan-15,3,top,XXL,blue
JAN8616-TP-L,Jan-16,11,top,L,yellow
JAN8616-TP-M,Jan-16,9,top,M,yellow
JAN8616-TP-S,Jan-16,4,top,S,yellow
JAN8616-TP-XL,Jan-16,12,top,XL,yellow
JAN8616-TP-XXL,Jan-16,7,top,XXL,yellow
JAN8617-KR-L,Jan-17,8,kurta,L,peach
JAN8617-KR-M,Jan-17,7,kurta,M,peach
JAN8617-KR-S,Jan-17,3,kurta,S,peach
JAN8617-KR-XL,Jan-17,5,kurta,XL,peach
JAN8617-KR-XXL,Jan-17,5,kurta,XXL,peach
JAN8618-DR-L,Jan-18,10,dress,L,blue
JAN8618-DR-M,Jan-18,8,dress,M,blue
JAN8618-DR-XL,Jan-18,7,dress,XL,blue
JAN8618-DR-XXL,Jan-18,1,dress,XXL,blue
JAN8619-KR-L,Jan-19,2,kurta,L,red
JAN8619-KR-M,Jan-19,3,kurta,M,red
JAN8619-KR-XL,Jan-19,5,kurta,XL,red
JAN8620-KR-L,Jan-20,2,kurta,L,sky blue
JAN8620-KR-M,Jan-20,3,kurta,M,sky blue
JAN8620-KR-S,Jan-20,6,kurta,S,sky blue
JAN8620-KR-XL,Jan-20,3,kurta,XL,sky blue
JAN8620-KR-XXL,Jan-20,2,kurta,XXL,sky blue
JAN8621-DR-L,Jan-21,10,dress,L,beige
JAN8621-DR-M,Jan-21,10,dress,M,beige
JAN8621-DR-S,Jan-21,4,dress,S,beige
JAN8621-DR-XL,Jan-21,12,dress,XL,beige
JAN8621-DR-XXL,Jan-21,3,dress,XXL,beige
JAN8622-KR-NP-L,Jan-22,1,set,L,turquoise green
JAN8622-KR-NP-M,Jan-22,2,set,M,turquoise green
JAN8622-KR-NP-S,Jan-22,1,set,S,turquoise green
JAN8623-DR-L,Jan-23,4,dress,L,teal
JAN8623-DR-M,Jan-23,6,dress,M,teal
JAN8623-DR-S,Jan-23,1,dress,S,teal
JAN8623-DR-XL,Jan-23,5,dress,XL,teal
JAN8623-DR-XXL,Jan-23,1,dress,XXL,teal
JAN8624-DR-L,Jan-24,10,dress,L,white
JAN8624-DR-M,Jan-24,6,dress,M,white
JAN8624-DR-S,Jan-24,3,dress,S,white
JAN8624-DR-XL,Jan-24,12,dress,XL,white
JAN8624-DR-XXL,Jan-24,6,dress,XXL,white
JAN8625-KR-L,Jan-25,4,kurta,L,black
JAN8625-KR-M,Jan-25,2,kurta,M,black
JAN8625-KR-S,Jan-25,4,kurta,S,black
JAN8625-KR-XL,Jan-25,2,kurta,XL,black
JAN8631-KR-NP-L,Jan-31,17,set,L,rust
JAN8631-KR-NP-M,Jan-31,19,set,M,rust
JAN8631-KR-NP-S,Jan-31,16,set,S,rust
JAN8631-KR-NP-XL,Jan-31,22,set,XL,rust
JAN8631-KR-NP-XXL,Jan-31,19,set,XXL,rust
JAN8632-KR-NP-L,Jan-32,37,set,L,teal blue
JAN8632-KR-NP-M,Jan-32,36,set,M,teal blue
JAN8632-KR-NP-S,Jan-32,27,set,S,teal blue
JAN8632-KR-NP-XL,Jan-32,37,set,XL,teal blue
JAN8632-KR-NP-XXL,Jan-32,28,set,XXL,teal blue
JAN8633-KR-NP-L,Jan-33,26,set,L,maroon
JAN8633-KR-NP-M,Jan-33,24,set,M,maroon
JAN8633-KR-NP-S,Jan-33,10,set,S,maroon
JAN8633-KR-NP-XL,Jan-33,26,set,XL,maroon
JAN8633-KR-NP-XXL,Jan-33,17,set,XXL,maroon
JAN8634-KR-NP-L,Jan-34,30,kurta set,L,turquoise
JAN8634-KR-NP-M,Jan-34,30,kurta set,M,turquoise
JAN8634-KR-NP-S,Jan-34,26,kurta set,S,turquoise
JAN8634-KR-NP-XL,Jan-34,34,kurta set,XL,turquoise
